Policy Number,Years_Drv_Exp,Number_Vehicles,Average_Age,Gender_Dummy,Married_Dummy,Avg_Veh_Age,Fuel_Type_Dummy,Losses,Capped_Losses
123408,18,4,42.4,0,1,8.02,0,394,394
159872,8,4,20.6,1,0,12.97,0,310,310
110668,38,4,20.6,0,1,12.97,1,763,763
107394,45,4,65.1,0,0,12.97,0,18,18
194506,3,4,20.6,1,0,12.97,0,282,282
198520,13,4,20.6,1,0,12.97,0,449,449
138131,49,4,65.1,1,0,2.5,0,205,205
190427,25,4,42.4,0,1,12.97,0,179,179
156633,48,4,65.1,0,0,8.02,0,67,67
131293,41,4,42.4,0,1,12.97,0,308,308
184497,0,4,20.6,0,0,8.02,0,377,377
132963,45,4,65.1,1,1,2.5,1,720,720
182805,26,4,42.4,1,1,8.02,1,505,505
120347,44,4,65.1,0,0,12.97,0,207,207
153925,0,4,20.6,0,1,12.97,1,637,637
192288,6,4,20.6,0,0,8.02,0,436,436
188178,2,4,20.6,0,1,12.97,0,436,436
170337,31,4,42.4,0,1,2.5,1,540,540
174204,46,4,65.1,0,1,2.5,0,167,167
149785,21,4,42.4,1,0,12.97,0,379,379
113818,47,4,65.1,1,1,8.02,0,79,79
137204,16,4,42.4,0,1,8.02,0,443,443
169562,39,4,20.6,1,1,8.02,1,915,915
144813,41,4,42.4,0,0,2.5,0,363,363
136536,42,4,65.1,0,1,8.02,0,370,370
152008,30,4,42.4,0,0,8.02,0,323,323
122238,42,4,42.4,1,0,12.97,0,138,138
109615,44,4,65.1,1,1,8.02,0,339,339
153115,15,4,42.4,0,0,12.97,0,170,170
151512,41,4,42.4,1,0,2.5,1,563,563
105909,8,4,42.4,1,1,8.02,0,384,384
157229,47,4,65.1,0,0,8.02,0,141,141
140215,8,4,20.6,0,0,2.5,0,497,497
196053,48,4,20.6,0,1,8.02,1,585,585
182958,44,4,65.1,1,1,12.97,0,231,231
128683,0,4,20.6,0,0,8.02,0,327,327
101713,24,4,42.4,1,1,2.5,1,550,550
135552,44,4,65.1,1,0,8.02,0,310,310
113770,47,4,65.1,0,1,2.5,0,134,134
120912,30,4,42.4,0,1,12.97,0,298,298
109678,22,4,42.4,1,0,2.5,1,531,531
149615,20,4,20.6,0,0,8.02,0,486,486
134731,12,4,42.4,1,1,2.5,1,626,626
143519,28,4,42.4,0,1,8.02,0,362,362
176351,5,4,20.6,1,0,12.97,0,410,410
186600,47,4,65.1,0,1,2.5,0,449,449
193876,23,4,42.4,0,1,2.5,1,650,650
148840,42,4,65.1,0,0,8.02,0,300,300
192270,21,4,42.4,0,0,8.02,0,359,359
134377,32,4,20.6,0,1,12.97,0,396,396
195171,22,4,42.4,1,0,8.02,0,355,355
140254,4,4,20.6,0,1,12.97,0,287,287
155059,45,4,65.1,0,1,2.5,1,506,506
134545,5,4,20.6,1,0,12.97,1,523,523
162923,11,4,42.4,0,1,12.97,0,304,304
101274,12,4,42.4,0,1,8.02,0,399,399
126663,2,4,20.6,0,0,8.02,0,279,279
130933,48,4,65.1,1,0,8.02,0,187,187
192726,45,4,65.1,1,1,2.5,0,201,201
147179,6,4,42.4,0,1,2.5,0,364,364
142100,3,4,20.6,0,0,12.97,0,292,292
129155,41,4,42.4,1,0,12.97,0,314,314
113622,13,4,42.4,0,0,2.5,0,489,489
140050,43,4,65.1,0,0,12.97,0,81,81
120790,0,4,42.4,1,0,8.02,0,362,362
154559,11,4,42.4,0,1,12.97,0,218,218
160743,5,4,20.6,1,1,12.97,0,437,437
120717,37,4,42.4,1,1,12.97,0,407,407
171120,0,4,20.6,0,1,12.97,1,669,669
129054,14,4,42.4,1,1,8.02,0,500,500
101900,5,4,20.6,0,1,8.02,1,820,820
172244,0,4,20.6,0,1,8.02,1,793,793
115986,0,4,20.6,0,1,8.02,1,621,621
176541,12,4,42.4,0,0,2.5,1,538,538
186812,7,4,42.4,0,1,2.5,1,783,783
174256,34,4,42.4,1,1,2.5,0,445,445
169973,26,4,42.4,0,1,8.02,0,374,374
163281,25,4,65.1,0,0,12.97,0,150,150
183306,37,4,42.4,1,0,12.97,0,248,248
109807,11,4,42.4,1,0,2.5,1,553,553
134171,29,4,42.4,1,1,12.97,0,415,415
114186,0,4,20.6,1,1,12.97,1,687,687
164859,35,4,65.1,0,0,2.5,0,62,62
197153,47,4,65.1,0,1,12.97,0,238,238
197244,34,4,42.4,0,1,8.02,0,337,337
143609,25,4,42.4,0,1,12.97,0,358,358
113171,4,4,42.4,1,0,8.02,0,381,381
167244,27,4,42.4,1,1,2.5,1,721,721
187051,18,4,65.1,1,0,12.97,0,209,209
113718,7,4,20.6,1,0,12.97,0,431,431
112727,47,4,65.1,0,0,12.97,0,35,35
100458,5,4,20.6,0,1,12.97,0,258,258
139123,15,4,42.4,0,0,8.02,0,339,339
119095,43,4,65.1,0,1,8.02,0,347,347
108466,36,4,20.6,1,1,8.02,1,839,839
112670,46,4,65.1,1,0,8.02,0,187,187
112823,11,4,42.4,1,0,12.97,0,166,166
160664,1,4,20.6,0,0,2.5,0,443,443
106404,16,4,42.4,0,0,12.97,0,313,313
133706,48,4,65.1,0,0,8.02,0,320,320
155863,33,4,42.4,0,0,2.5,0,447,447
169962,35,4,42.4,1,1,8.02,0,377,377
195762,44,4,65.1,1,0,8.02,0,265,265
115364,7,4,20.6,0,1,12.97,0,383,383
133077,44,4,65.1,1,1,8.02,0,38,38
133995,50,4,65.1,0,1,8.02,0,120,120
102110,44,4,65.1,1,1,12.97,0,183,183
141558,0,4,20.6,0,0,12.97,0,336,336
108833,12,4,42.4,0,0,12.97,0,176,176
139509,47,4,65.1,1,0,2.5,0,175,175
170850,0,4,20.6,1,1,12.97,0,401,401
139786,44,4,65.1,1,0,8.02,0,257,257
118179,38,4,42.4,1,1,8.02,0,439,439
132925,44,4,42.4,1,1,12.97,0,492,492
180139,47,4,65.1,1,1,8.02,0,66,66
199224,34,4,42.4,1,0,12.97,0,339,339
159188,6,4,42.4,0,0,2.5,0,342,342
124718,0,4,20.6,0,1,12.97,0,253,253
170235,3,4,20.6,0,0,8.02,0,335,335
157533,47,4,65.1,0,1,12.97,0,131,131
113996,2,4,20.6,0,1,12.97,0,394,394
118016,3,4,20.6,1,1,8.02,1,739,739
150761,46,4,65.1,0,0,2.5,0,138,138
177816,5,4,65.1,1,0,12.97,0,69,69
133124,0,4,20.6,1,1,8.02,1,971,971
148887,23,4,42.4,0,0,2.5,1,558,558
181684,40,4,65.1,0,0,8.02,0,240,240
174466,42,4,65.1,1,1,2.5,1,516,516
101286,34,4,42.4,1,1,8.02,0,466,466
165095,16,4,42.4,0,0,2.5,1,606,606
176960,0,4,20.6,1,1,12.97,1,580,580
147350,40,4,42.4,1,0,12.97,0,273,273
136266,3,4,20.6,1,0,12.97,0,376,376
144119,17,4,42.4,0,0,8.02,0,297,297
147006,2,4,20.6,0,1,12.97,1,519,519
114715,31,4,42.4,1,1,2.5,0,389,389
198799,45,4,65.1,1,0,8.02,0,333,333
155018,15,4,42.4,0,0,12.97,0,276,276
158103,51,4,65.1,1,0,12.97,0,269,269
133972,6,4,20.6,0,0,12.97,0,337,337
157705,3,4,65.1,1,1,8.02,0,228,228
101508,24,4,42.4,1,0,8.02,0,341,341
179034,7,4,20.6,0,1,12.97,1,594,594
145978,44,4,65.1,0,0,12.97,0,75,75
193424,15,4,42.4,1,0,8.02,0,352,352
170066,2,4,20.6,0,0,12.97,0,414,414
159635,7,4,20.6,0,1,8.02,1,779,779
193305,8,4,20.6,0,0,12.97,0,206,206
117702,43,4,65.1,1,0,8.02,0,273,273
117065,0,4,20.6,0,1,8.02,1,729,729
154945,49,4,65.1,1,1,8.02,0,249,249
181025,17,4,42.4,0,1,2.5,0,465,465
176119,48,4,65.1,1,1,8.02,0,419,419
100934,13,4,20.6,0,1,12.97,0,276,276
145073,21,4,42.4,1,1,8.02,0,404,404
193505,39,4,42.4,1,1,12.97,0,296,296
147110,32,4,42.4,0,0,8.02,0,292,292
189071,8,4,42.4,1,1,8.02,0,428,428
193963,23,4,42.4,0,0,12.97,0,136,136
184441,24,4,42.4,0,1,8.02,0,383,383
121118,1,4,20.6,1,0,12.97,0,498,498
190024,37,4,42.4,0,0,8.02,0,306,306
112760,6,4,20.6,1,1,12.97,1,576,576
105859,7,4,20.6,1,0,12.97,1,563,563
122545,1,4,20.6,1,1,12.97,1,610,610
191183,6,4,20.6,0,0,12.97,0,290,290
109903,0,4,20.6,1,1,8.02,1,1159,1159
175923,44,4,65.1,0,1,8.02,0,203,203
113311,47,4,65.1,0,0,12.97,0,125,125
170783,13,4,42.4,0,1,12.97,0,257,257
177053,2,4,65.1,1,1,2.5,0,155,155
137975,0,4,20.6,1,0,12.97,0,198,198
178923,6,4,20.6,0,0,12.97,0,140,140
122168,4,4,20.6,0,1,12.97,1,530,530
183237,43,4,65.1,1,0,2.5,0,43,43
183546,7,4,20.6,1,1,12.97,0,312,312
122896,4,4,20.6,0,0,8.02,0,320,320
100976,5,4,20.6,1,1,12.97,0,245,245
191318,41,4,65.1,1,1,2.5,0,114,114
151376,4,4,20.6,1,1,12.97,1,900,900
122508,42,4,42.4,0,1,8.02,0,471,471
115060,12,4,42.4,1,1,12.97,0,171,171
151031,14,4,42.4,0,0,12.97,0,241,241
103109,4,4,20.6,0,1,12.97,0,293,293
177676,5,4,42.4,1,0,12.97,0,277,277
133498,11,4,42.4,0,0,8.02,0,329,329
113310,8,4,20.6,1,1,12.97,0,446,446
125098,25,4,42.4,0,1,2.5,0,462,462
195753,0,4,20.6,0,1,12.97,1,561,561
144639,32,4,42.4,0,1,12.97,0,200,200
166546,0,4,20.6,1,0,12.97,0,214,214
156355,0,4,20.6,0,1,8.02,1,848,848
112904,21,4,42.4,0,0,12.97,0,214,214
146446,51,4,65.1,0,1,12.97,0,24,24
167409,29,4,42.4,0,0,2.5,0,353,353
177512,16,4,42.4,0,1,8.02,0,428,428
161227,27,4,42.4,1,1,2.5,1,843,843
198756,11,4,42.4,1,0,8.02,0,393,393
181890,50,4,65.1,0,0,12.97,0,123,123
166934,42,4,42.4,1,1,2.5,1,715,715
162392,6,4,20.6,0,1,12.97,0,391,391
163315,12,4,42.4,1,0,2.5,1,525,525
197379,0,4,20.6,0,0,12.97,0,361,361
199432,8,4,42.4,1,1,2.5,1,783,783
136718,37,4,20.6,0,1,12.97,1,738,738
150528,0,4,20.6,0,0,8.02,0,360,360
147161,49,4,65.1,1,1,8.02,0,147,147
118420,20,4,42.4,1,1,8.02,0,435,435
157731,4,4,20.6,1,0,12.97,1,562,562
153696,44,4,65.1,1,0,8.02,0,40,40
103561,43,4,65.1,0,1,8.02,0,217,217
193275,18,4,42.4,1,1,8.02,0,487,487
114783,35,4,42.4,0,0,8.02,0,313,313
147880,42,4,65.1,1,0,12.97,0,271,271
154000,4,4,20.6,1,0,12.97,0,499,499
169461,43,4,65.1,0,0,12.97,0,150,150
115714,2,4,20.6,0,0,12.97,0,220,220
111160,1,4,20.6,0,0,8.02,0,269,269
190560,7,4,20.6,0,1,8.02,0,449,449
193616,27,4,42.4,0,0,2.5,0,435,435
109212,42,4,65.1,0,1,12.97,0,151,151
194673,49,4,65.1,1,1,12.97,0,167,167
177319,33,4,42.4,0,1,12.97,0,252,252
168668,50,4,65.1,0,1,12.97,0,103,103
188640,0,4,20.6,0,1,12.97,0,293,293
151097,3,4,20.6,0,1,8.02,0,379,379
168682,10,4,42.4,1,0,8.02,0,405,405
125788,48,4,65.1,0,1,12.97,0,27,27
128690,3,4,20.6,1,1,12.97,1,872,872
119818,49,4,65.1,0,1,12.97,0,136,136
167986,42,4,65.1,0,0,8.02,0,149,149
111213,2,4,65.1,0,1,12.97,0,79,79
128644,41,4,42.4,0,0,8.02,0,316,316
125551,44,4,65.1,0,0,8.02,0,114,114
157122,48,4,65.1,1,0,8.02,0,71,71
113142,22,4,42.4,0,0,2.5,1,538,538
155769,13,4,42.4,0,0,8.02,0,287,287
100664,4,4,20.6,0,1,12.97,1,537,537
103938,0,4,20.6,1,0,12.97,0,183,183
190513,40,4,65.1,0,1,2.5,1,553,553
123516,0,4,20.6,0,0,8.02,0,495,495
120339,45,4,65.1,1,1,2.5,1,624,624
134929,0,4,20.6,0,0,12.97,0,221,221
146367,50,4,65.1,0,1,2.5,0,55,55
109372,50,4,65.1,0,1,8.02,0,38,38
197413,0,4,20.6,0,0,8.02,0,248,248
118874,28,4,20.6,1,0,8.02,1,516,516
101445,45,4,65.1,1,1,2.5,0,214,214
123535,0,4,20.6,0,1,12.97,0,284,284
119945,25,4,42.4,0,1,2.5,1,798,798
147254,35,4,42.4,0,1,2.5,0,466,466
199603,11,4,42.4,0,1,8.02,0,499,499
112726,7,4,42.4,0,1,12.97,0,147,147
114435,6,4,20.6,0,0,2.5,0,306,306
131674,16,4,42.4,1,0,2.5,1,630,630
115108,26,4,42.4,0,0,12.97,0,216,216
134294,4,4,20.6,0,1,8.02,0,413,413
135191,43,4,65.1,0,1,8.02,0,218,218
197935,6,4,42.4,1,0,12.97,0,255,255
198379,40,4,65.1,1,0,2.5,0,131,131
142927,39,4,42.4,1,0,12.97,0,336,336
125802,53,4,65.1,1,1,8.02,0,392,392
184288,0,4,20.6,1,0,12.97,0,410,410
160150,0,4,20.6,1,0,12.97,1,550,550
190965,0,4,20.6,0,0,2.5,1,792,792
111706,50,4,20.6,1,0,8.02,0,430,430
152794,10,4,42.4,0,0,2.5,1,618,618
106181,43,4,65.1,0,0,12.97,0,85,85
168057,31,4,42.4,1,0,2.5,1,547,547
143835,45,4,65.1,0,1,12.97,0,211,211
120178,42,4,65.1,0,1,12.97,0,39,39
183729,41,4,20.6,0,1,12.97,0,411,411
129733,5,4,65.1,0,0,8.02,0,208,208
111399,38,4,42.4,1,1,2.5,1,982,982
113202,0,4,20.6,1,1,12.97,1,1050,1050
156685,7,4,20.6,0,1,12.97,0,325,325
107640,36,4,42.4,0,0,12.97,0,160,160
175337,47,4,65.1,0,0,2.5,0,195,195
118706,15,4,42.4,1,0,2.5,1,615,615
160671,46,4,65.1,0,1,8.02,0,35,35
118623,51,4,20.6,1,1,12.97,1,899,899
192227,49,4,65.1,0,0,8.02,0,319,319
138798,48,4,42.4,0,1,12.97,0,293,293
114779,15,4,42.4,0,1,2.5,0,415,415
143988,46,4,65.1,0,0,2.5,0,200,200
101792,47,4,65.1,0,1,12.97,0,222,222
171283,20,4,42.4,0,1,2.5,1,724,724
116978,44,4,65.1,1,0,2.5,0,160,160
112640,24,4,65.1,0,0,8.02,0,259,259
198392,47,4,65.1,0,0,12.97,0,162,162
152204,3,4,20.6,0,0,12.97,0,432,432
190272,1,4,20.6,0,1,12.97,0,331,331
161133,7,4,20.6,0,1,12.97,0,340,340
128057,47,4,65.1,1,1,12.97,0,235,235
135565,45,4,20.6,1,0,12.97,1,726,726
190408,29,4,42.4,1,0,2.5,1,654,654
136916,42,4,65.1,1,0,2.5,0,423,423
144854,32,4,42.4,1,1,12.97,0,179,179
116697,5,4,20.6,1,1,12.97,0,435,435
116102,44,4,65.1,1,1,2.5,1,676,676
125980,44,4,65.1,0,0,8.02,0,78,78
144967,51,4,65.1,1,0,8.02,0,40,40
166581,13,4,42.4,0,0,2.5,0,453,453
105242,13,4,42.4,1,1,12.97,0,301,301
166102,3,4,20.6,1,0,8.02,1,641,641
108971,7,4,20.6,1,0,12.97,0,393,393
192363,46,4,65.1,1,1,2.5,0,453,453
170639,6,4,20.6,0,1,12.97,0,429,429
177758,1,4,20.6,1,0,12.97,0,473,473
132693,47,4,65.1,0,1,12.97,0,221,221
152472,44,4,65.1,0,1,8.02,0,357,357
121810,20,4,42.4,0,0,2.5,1,504,504
122581,0,4,20.6,1,1,12.97,1,961,961
142249,7,4,20.6,0,0,2.5,0,433,433
191346,15,4,20.6,0,0,12.97,0,351,351
130319,0,4,42.4,0,0,8.02,0,302,302
141402,0,4,65.1,0,0,8.02,0,295,295
102760,49,4,65.1,1,0,8.02,0,245,245
114359,2,4,20.6,0,0,12.97,0,357,357
109316,33,4,42.4,0,0,2.5,1,567,567
179657,46,4,65.1,1,0,2.5,1,534,534
103329,0,4,20.6,0,1,8.02,1,620,620
106292,44,4,65.1,0,1,8.02,0,360,360
185354,15,4,42.4,1,0,12.97,0,355,355
162873,36,4,42.4,0,0,2.5,0,311,311
190084,27,4,42.4,1,1,12.97,0,419,419
178054,24,4,42.4,1,1,12.97,0,240,240
129203,44,4,65.1,0,0,8.02,0,284,284
120056,40,4,65.1,0,0,12.97,0,162,162
101782,12,4,42.4,0,1,2.5,1,789,789
166476,50,4,65.1,1,0,12.97,0,137,137
182777,46,4,65.1,1,1,8.02,0,314,314
157613,12,4,42.4,1,1,12.97,0,308,308
102613,6,4,20.6,1,0,12.97,0,218,218
196346,13,4,42.4,0,1,12.97,0,191,191
109243,39,4,42.4,0,0,2.5,1,686,686
171103,36,4,20.6,1,0,12.97,0,384,384
147765,32,4,42.4,1,1,12.97,0,493,493
186487,47,4,65.1,0,0,12.97,0,136,136
178849,34,4,42.4,1,1,12.97,0,395,395
141893,0,4,20.6,0,0,12.97,0,389,389
170019,45,4,65.1,1,0,12.97,0,343,343
127041,41,4,65.1,0,0,8.02,0,325,325
168101,45,4,65.1,0,0,12.97,0,13,13
157654,4,4,20.6,0,1,12.97,0,440,440
125732,32,4,42.4,0,0,8.02,0,330,330
134515,43,4,65.1,0,1,8.02,0,41,41
100603,15,4,42.4,0,1,8.02,0,401,401
115043,50,4,65.1,1,0,2.5,0,182,182
192549,42,4,65.1,0,0,2.5,0,72,72
146365,2,4,20.6,0,0,8.02,0,353,353
138478,41,4,65.1,0,1,2.5,0,116,116
102871,42,4,65.1,0,0,8.02,0,169,169
143394,32,4,42.4,1,0,2.5,0,386,386
142551,50,4,65.1,1,0,8.02,0,137,137
171582,53,4,65.1,0,0,12.97,0,204,204
183636,4,4,20.6,1,0,8.02,1,598,598
100648,42,4,65.1,1,1,12.97,0,75,75
126286,29,4,42.4,1,1,2.5,1,596,596
176184,30,4,42.4,1,1,8.02,0,441,441
186287,49,4,65.1,0,1,12.97,0,442,442
188306,1,4,20.6,0,0,12.97,0,324,324
139569,20,4,42.4,0,1,12.97,0,275,275
104422,41,4,65.1,1,0,12.97,0,114,114
139499,46,4,65.1,1,1,2.5,0,237,237
134513,45,4,65.1,0,0,12.97,0,62,62
162166,52,4,65.1,0,1,8.02,0,224,224
145884,0,4,20.6,1,0,8.02,1,512,512
159115,33,4,42.4,0,0,8.02,0,289,289
151329,28,4,42.4,0,0,8.02,0,322,322
140139,4,4,20.6,0,1,8.02,1,635,635
108227,26,4,42.4,0,0,8.02,0,327,327
180183,32,4,42.4,0,1,2.5,0,446,446
136279,17,4,65.1,0,1,12.97,0,136,136
177289,30,4,42.4,1,0,8.02,0,348,348
117437,4,4,20.6,1,1,8.02,1,1148,1148
198618,34,4,42.4,0,0,12.97,0,306,306
109550,14,4,42.4,1,0,12.97,0,296,296
100443,40,4,65.1,0,1,8.02,0,399,399
183757,53,4,65.1,0,1,12.97,0,43,43
154460,6,4,20.6,0,1,12.97,0,306,306
123194,26,4,42.4,1,1,2.5,0,483,483
135715,0,4,20.6,1,0,12.97,1,699,699
102726,35,4,42.4,1,0,8.02,0,323,323
117926,7,4,42.4,0,1,8.02,0,366,366
147496,52,4,20.6,0,0,12.97,0,197,197
151645,4,4,20.6,1,0,12.97,0,311,311
168556,1,4,20.6,0,0,8.02,0,348,348
166202,13,4,42.4,0,0,12.97,0,228,228
142650,44,4,65.1,1,1,2.5,1,879,879
141603,0,4,20.6,1,1,12.97,0,479,479
151058,11,4,42.4,1,1,12.97,0,208,208
170327,28,4,42.4,1,1,2.5,1,700,700
152439,2,4,65.1,0,0,2.5,1,536,536
123300,0,4,20.6,1,1,12.97,1,816,816
157657,5,4,20.6,1,0,12.97,0,200,200
115463,48,4,65.1,0,0,2.5,0,44,44
135112,32,4,42.4,1,1,2.5,1,514,514
167780,41,4,65.1,1,0,12.97,0,87,87
141683,5,4,20.6,1,1,8.02,1,632,632
102364,45,4,65.1,0,0,2.5,0,49,49
197656,41,4,42.4,0,0,12.97,0,325,325
111010,2,4,20.6,0,0,2.5,0,489,489
178416,28,4,42.4,0,0,12.97,0,335,335
141020,15,4,42.4,1,1,8.02,0,409,409
141729,29,4,42.4,1,0,12.97,0,347,347
111481,0,4,20.6,0,0,12.97,0,256,256
130725,19,4,42.4,0,1,2.5,1,627,627
147491,11,4,42.4,0,0,12.97,0,186,186
185884,25,4,42.4,0,1,12.97,0,223,223
123804,34,4,42.4,0,0,8.02,0,319,319
164211,6,4,20.6,1,0,12.97,0,203,203
186656,28,4,42.4,1,0,8.02,0,343,343
150373,46,4,20.6,1,0,12.97,1,746,746
108959,34,4,42.4,0,1,8.02,0,439,439
141824,21,4,42.4,1,0,8.02,0,414,414
140872,4,4,20.6,0,1,8.02,1,776,776
138205,5,4,20.6,1,0,12.97,0,250,250
125737,0,4,42.4,1,0,8.02,0,382,382
194192,50,4,65.1,0,1,12.97,0,133,133
181062,0,4,20.6,0,0,12.97,0,168,168
174927,44,4,65.1,1,0,12.97,0,315,315
181147,3,4,20.6,0,0,12.97,0,184,184
159166,6,4,20.6,0,1,12.97,0,351,351
127592,1,4,42.4,1,0,2.5,1,684,684
167956,48,4,20.6,1,0,2.5,1,758,758
132374,23,4,42.4,0,1,8.02,0,405,405
156908,43,4,65.1,1,0,2.5,0,261,261
121973,49,4,42.4,0,0,2.5,1,673,673
194848,33,4,42.4,0,1,8.02,0,396,396
145461,3,4,42.4,0,0,2.5,1,508,508
128560,50,4,65.1,1,0,12.97,0,78,78
169018,4,4,20.6,1,1,12.97,1,939,939
161908,5,4,20.6,1,0,12.97,0,152,152
184180,8,4,42.4,1,1,8.02,0,432,432
140375,46,4,65.1,0,1,2.5,0,442,442
120304,28,4,42.4,0,1,8.02,0,346,346
194646,24,4,42.4,0,1,2.5,1,529,529
161120,0,4,20.6,1,0,2.5,1,937,937
190485,4,4,65.1,0,0,2.5,0,48,48
139108,42,4,42.4,0,1,8.02,0,401,401
197751,14,4,42.4,1,1,12.97,0,391,391
104358,46,4,65.1,1,0,2.5,0,69,69
184858,50,4,65.1,0,1,2.5,0,244,244
181131,6,4,65.1,0,1,2.5,0,93,93
193882,20,4,42.4,1,1,8.02,0,463,463
124868,13,4,42.4,1,0,8.02,0,343,343
196463,0,4,20.6,0,0,12.97,0,308,308
196348,26,4,42.4,1,1,12.97,0,281,281
129215,30,4,42.4,0,0,2.5,0,456,456
165897,16,4,42.4,0,1,8.02,0,346,346
123734,0,4,20.6,1,1,8.02,1,1280,1200
141569,0,4,42.4,1,1,8.02,1,510,510
114418,34,4,42.4,0,0,12.97,0,265,265
152174,0,4,20.6,1,1,8.02,1,707,707
124866,6,4,42.4,1,0,8.02,0,388,388
106374,4,4,20.6,0,1,12.97,0,227,227
152632,35,4,42.4,0,1,8.02,0,346,346
102878,6,4,20.6,1,0,8.02,0,398,398
141769,50,4,65.1,0,0,2.5,0,455,455
179485,9,4,42.4,0,1,8.02,0,342,342
134360,28,4,42.4,1,0,8.02,0,385,385
123071,39,4,42.4,1,1,2.5,1,905,905
158150,4,4,20.6,0,0,2.5,1,537,537
123092,24,4,42.4,0,1,2.5,0,441,441
162310,29,4,42.4,0,1,8.02,0,392,392
102026,1,4,20.6,1,0,2.5,1,678,678
177155,5,4,20.6,1,1,8.02,1,682,682
179608,33,4,42.4,1,1,8.02,1,553,553
124690,7,4,20.6,0,0,2.5,1,586,586
106044,8,4,42.4,1,1,12.97,0,166,166
196043,40,4,65.1,0,0,8.02,0,299,299
158905,21,4,42.4,0,0,2.5,1,518,518
169450,32,4,42.4,0,1,2.5,1,596,596
144296,0,4,20.6,0,1,12.97,0,288,288
114184,22,4,42.4,1,1,8.02,0,442,442
183321,24,4,42.4,1,0,12.97,0,409,409
165092,28,4,42.4,1,1,2.5,1,682,682
126288,3,4,20.6,1,1,12.97,1,919,919
187042,41,4,65.1,1,0,2.5,0,188,188
134205,11,4,42.4,0,1,2.5,1,666,666
193957,14,4,65.1,0,0,8.02,0,269,269
156211,31,4,42.4,1,0,8.02,0,356,356
140197,0,4,20.6,1,0,12.97,1,508,508
134813,3,4,20.6,1,0,8.02,1,549,549
155919,45,4,65.1,0,0,2.5,0,40,40
193842,11,4,42.4,0,0,8.02,0,324,324
188865,4,4,20.6,1,1,12.97,1,658,658
185641,12,4,42.4,0,0,12.97,0,140,140
140549,4,4,42.4,1,1,8.02,0,425,425
148855,14,4,42.4,1,1,12.97,0,235,235
118192,48,4,65.1,0,0,12.97,0,193,193
157377,42,4,65.1,0,0,12.97,0,103,103
130239,32,4,42.4,1,0,12.97,0,166,166
158741,46,4,65.1,0,1,8.02,0,178,178
119996,37,4,42.4,1,0,2.5,0,450,450
187898,32,4,42.4,1,0,12.97,0,268,268
142980,6,4,20.6,1,0,12.97,0,222,222
146542,50,4,65.1,0,0,12.97,0,115,115
157484,33,4,42.4,0,1,2.5,1,643,643
183710,36,4,42.4,0,0,2.5,1,614,614
109042,5,4,65.1,0,0,8.02,0,33,33
136376,48,4,42.4,0,0,2.5,1,635,635
198834,27,4,42.4,1,1,8.02,1,542,542
180669,0,4,20.6,1,0,8.02,1,779,779
180051,46,4,65.1,0,1,2.5,0,258,258
130131,8,4,20.6,0,0,2.5,0,439,439
149558,4,4,20.6,0,1,12.97,0,415,415
189150,37,4,42.4,1,1,12.97,0,455,455
153484,33,4,42.4,1,1,8.02,0,382,382
190916,0,4,20.6,1,1,12.97,0,378,378
199841,32,4,20.6,0,0,8.02,0,306,306
178536,49,4,20.6,1,1,12.97,0,385,385
126181,35,4,42.4,0,0,12.97,0,204,204
187352,2,4,20.6,1,1,2.5,1,1587,1200
118395,19,4,20.6,0,0,12.97,0,288,288
102500,12,4,42.4,1,0,8.02,0,340,340
104461,37,4,42.4,1,0,8.02,0,409,409
107267,45,4,65.1,0,0,8.02,0,33,33
176466,5,4,65.1,0,0,12.97,0,32,32
194622,11,4,42.4,0,0,8.02,0,358,358
113214,29,4,42.4,0,0,8.02,0,354,354
118991,14,4,42.4,1,1,12.97,0,468,468
136685,6,4,42.4,1,0,2.5,0,478,478
102401,2,4,20.6,0,0,12.97,0,428,428
171925,43,4,65.1,1,0,12.97,0,109,109
157380,7,4,20.6,0,0,12.97,0,204,204
174635,10,4,42.4,1,0,8.02,0,383,383
119203,27,4,42.4,0,0,8.02,0,309,309
193790,0,4,20.6,1,0,8.02,1,628,628
105727,37,4,20.6,1,1,12.97,1,931,931
104822,5,4,20.6,1,1,12.97,0,282,282
196387,48,4,20.6,1,1,12.97,0,287,287
108147,9,4,42.4,1,1,8.02,0,463,463
193960,46,4,65.1,0,1,12.97,0,78,78
170123,27,4,42.4,0,1,12.97,0,323,323
113498,12,4,42.4,1,0,12.97,0,278,278
143377,29,4,42.4,1,1,2.5,1,693,693
183719,50,4,20.6,0,1,12.97,0,417,417
113390,28,4,42.4,0,1,8.02,0,423,423
108538,28,4,42.4,1,1,12.97,0,396,396
162229,31,4,65.1,0,1,8.02,0,170,170
178621,20,4,42.4,0,1,8.02,0,332,332
115433,6,4,20.6,0,1,12.97,0,270,270
117796,24,4,42.4,1,1,8.02,0,465,465
119033,45,4,65.1,1,0,12.97,0,131,131
179402,32,4,42.4,1,1,12.97,0,331,331
115679,19,4,20.6,1,1,12.97,1,922,922
124525,6,4,20.6,1,1,12.97,1,826,826
168982,5,4,20.6,1,0,12.97,0,464,464
195234,41,4,20.6,0,1,12.97,0,443,443
100918,2,4,20.6,1,1,8.02,1,1043,1043
101167,7,4,42.4,1,1,2.5,1,545,545
175309,0,4,20.6,0,1,12.97,0,427,427
150501,43,4,65.1,0,0,2.5,0,350,350
161345,44,4,65.1,0,1,8.02,0,80,80
